ADR_GenderChild,K4_1451,K5_2501,K6_2501,K7_2501,K8_651,K8_654,K8_655,K8_657,K8_681,K8_683,K8_686,K8_689,K8_693,K8_652,K8_653,K8_656,K8_658,K8_682,K8_684,K8_687,K8_690,K8_692,K8_694,K7_651,K7_652,K7_653,K7_654,K7_655,K7_656,K7_657,K7_658,K6_651,K6_652,K6_653,K6_654,K6_655,K6_656,K6_657,K6_658,K5_651,K5_652,K5_653,K5_654,K5_655,K5_656,K5_657,K5_658,K4_451,K4_452,K4_453,K4_454,K4_455,K4_456,K4_457,K4_458,K6_nSBQ_PROSO,K6_nSBQ_ANXDEP,K6_nSBQ_OPAGGR,K6_nSBQ_ADHD,K6_nSBQ_REAGGR,K6_nSBQ_PHYSAGGR,K6_nSBQ_PROAGGR,K6_nSBQ_INDAGGR,K6_involv,K6_ResilAdult,K6_ResilFriends,K6_BullVict4,K6_GTrust,K6_N1311,K6_N1321,K6_N1331,K6_N1341,K6_DevVar19,K6_SCTRL,K6_SchoolTeach,K6_SchoolClass,K6_SchoolDiffic,K5.6_MigHH2,K5.6_ISEImax,K5_nSBQ_PROSO,K5_nSBQ_ANXDEP,K5_nSBQ_OPAGGR,K5_nSBQ_ADHD,K5_nSBQ_REAGGR,K5_nSBQ_PHYSAGGR,K5_nSBQ_PROAGGR,K5_nSBQ_INDAGGR,K5_involv,K5_ResilAdult,K5_ResilFriends,K5_BullVict4,K5_GTrust,K5_1331,K5_1321,K5_1311,K5_1341,K5_DevVar19,K5_SCTRL,K5_SchoolTeach,K5_SchoolClass,K5_SchoolDiffic,K5.6_MigHH2.1,K5.6_ISEImax.1,T4.3_ACHI01,T4.3_ACHI02,T4.3_ACHI03
1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,3,2,1,2,3,3,4,4,2.25,1.25,1.33333333333333,2.25,1.66666666666667,1.33333333333333,1,1,2.16666666666667,2.75,2.33333333333333,2,2.66666666666667,0,0,0,0,0,1.9,3.66666666666667,3,2.66666666666667,1,51,2.625,1.375,1,2.75,2.66666666666667,1,1,3,2.4,1,3,1,2.33333333333333,0,0,0,0,0,1.7,3.33333333333333,4,2.66666666666667,1,51,2,3,3
2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,2,1,3,5,2,2,2,3,4,4,4,3,3,2,2,3,3,4,1,2,5,3,4,2,1,5,1,2,3.875,2.75,2.66666666666667,2.75,2,1,1,1,2.83333333333333,3,3.66666666666667,3.25,3.33333333333333,1,0,0,0,3,1.8,4,3.5,2,1,52,3.625,2.625,1.33333333333333,3,1.33333333333333,1.66666666666667,1,1.33333333333333,3.33333333333333,3.75,4,2.5,2.66666666666667,0,0,1,0,3,2.3,4,3.66666666666667,1.33333333333333,1,52,3,3,3
1,NA,3,2,2,3,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,2,1,1,2,3,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2.875,1.75,1.66666666666667,1.60529058763243,2,2.33333333333333,1.66666666666667,1.33333333333333,1.83333333333333,1.75,3,1.25,2,1,1,1,1,10,2.4,2.33333333333333,3,3.66666666666667,1,NA,3,1.375,1,2,1.66666666666667,3.66666666666667,1.66666666666667,1,2.5,2.5,3.33333333333333,1.5,2.33333333333333,0,1,0,0,0,2.2,3.66666666666667,2.66666666666667,2,1,NA,NA,NA,NA
2,5,NA,1,1,3,2,1,3,1,3,1,1,1,1,1,2,1,1,1,1,3,1,1,2,2,1,1,1,2,1,2,1,2,1,3,2,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,3,1,3,3.75,2.75,1.66666666666667,3,3.33333333333333,1.33333333333333,1,3.33333333333333,3.8,3,3.66666666666667,1.5,2.66666666666667,1,1,1,1,3,2.8,2.33333333333333,2.66666666666667,2,1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,69,5,4,4
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,3,2,2,2,3,1,1,2,3,2,3,2,2,1,2,2,1,1,1,1,1,1,3,1,1,2,1,2,1,1,3,2,1,2,1,1,1,3,2,3,1,1,1,2,3,1,2,3,1,3,2,4,4,2,3.875,1.625,1.66666666666667,1.5,1.66666666666667,1.33333333333333,1.66666666666667,1,2.33333333333333,2.75,4,1,2.33333333333333,1,1,1,0,3,2.5,3.33333333333333,4,1.33333333333333,1,53,3.875,1.625,2.66666666666667,4.25,3,1.66666666666667,1,1.66666666666667,2.33333333333333,1.5,3.66666666666667,2.25,3.33333333333333,1,1,0,0,5,2,3.33333333333333,3,2.66666666666667,1,53,2,4,3
2,5,NA,4,2,3,2,2,2,2,2,2,1,2,2,1,3,4,1,1,1,1,1,1,3,3,1,2,1,3,1,3,2,3,3,3,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,2,1,1,3.75,3,2,1.75,1.66666666666667,1,1,1,3.33333333333333,4,4,1.5,2.33333333333333,0,0,0,0,2,2,3.66666666666667,2.66666666666667,1.33333333333333,2,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,55,4,3,3
1,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,3,1,1,3,1,1,1,1,2,1,1,2,1,1,2,1,4,1,4,3.25,1.375,1,3.5,1.66666666666667,2,1.33333333333333,1.33333333333333,3.5,3.75,4,1.25,3,0,1,0,0,1,2.3,3,4,1.66666666666667,1,51,2.75,1.375,1,2.5,1.66666666666667,1,1.33333333333333,1,3.66666666666667,3,4,1.5,3.33333333333333,0,0,0,0,2,2.7,3.33333333333333,4,1,1,51,4,5,4
1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,2,2,3,2,1,1,1,1,2,1,2,2,1,1,2,1,3,2,1,3.125,2,1.29127064805794,2.25,1.33333333333333,1,1,1,2.5,3.25,4,1,3,1,1,1,1,6,2.4,4,4,2,1,52,2.5,1.25,1.66666666666667,2.5,2.33333333333333,2,2,3.33333333333333,2.83333333333333,3.25,4,1,3,0,0,0,0,2,2.4,4,4,2,1,52,2,2,3
1,3,1,3,2,3,3,2,2,3,2,1,2,1,1,1,3,3,1,1,1,2,1,2,2,1,1,2,1,3,1,2,2,1,1,1,1,2,1,1,3,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,4.125,1.25,1.33333333333333,2.75,1.33333333333333,2,1,1,3.16666666666667,4,3.66666666666667,1.5,3.66666666666667,0,0,0,0,4,2.3,3.66666666666667,4,1,1,45,4.625,1.75,2.33333333333333,4,2.66666666666667,1,1.66666666666667,2.33333333333333,3.5,4,4,1.75,3,0,0,0,0,0,2.6,4,4,1.33333333333333,1,45,3,4,4
2,2,1,1,2,4,4,4,5,4,3,3,4,4,4,3,5,4,1,1,1,1,1,1,3,3,2,3,3,4,3,4,3,3,3,3,3,2,3,4,2,2,3,1,1,2,2,1,2,2,2,1,1,2,2,3,3.375,2.75,1.66666666666667,3.25,1.66666666666667,1.66666666666667,1,1,3.5,3.75,4,2.25,1,1,1,1,1,3,1.9,1.33333333333333,2.66666666666667,1.33333333333333,1,45,2.875,2,1,2.75,2,1,1,1,3,2.75,3.33333333333333,2.25,2.66666666666667,0,0,0,0,1,2.7,3,3,1.66666666666667,1,45,2,3,5
1,5,NA,1,1,3,3,3,3,3,2,2,1,1,3,3,4,3,1,1,1,3,1,1,2,1,2,2,1,2,3,3,2,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,1,1,1,1,4.125,1.625,1,1,1.33333333333333,1,1.66666666666667,2.33333333333333,2.5,3.25,4,1.25,2,1,1,1,0,3,2.5,2.66666666666667,4,1,2,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,51,2,4,3
2,5,2,2,3,3,3,3,5,3,3,3,5,5,5,3,4,5,1,3,4,5,1,1,3,3,2,3,3,5,2,3,3,5,5,5,2,5,3,5,3,4,2,3,3,3,1,3,4,2,2,2,1,3,3,2,3.625,4,1.33333333333333,2,2.33333333333333,1,1,1.66666666666667,1.5,2.5,3,4,2,0,0,0,0,4,2.2,3.66666666666667,4,2,1,29,2.75,2.85820370648063,2.33333333333333,3,2,1,1.66666666666667,1.33333333333333,2.5,2.75,3.66666666666667,3.5,2.66666666666667,0,0,0,0,1,2.2,4,3,1.66666666666667,1,29,4,4,4
2,4,NA,2,3,2,3,2,1,1,1,2,1,1,4,2,2,3,1,1,1,1,1,1,2,4,4,3,3,2,3,4,4,5,2,3,3,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,3,3,2,4,3.75,3.125,1.66666666666667,1.75,2,2.33333333333333,2,2,3.66666666666667,3,3,1.75,3,1,1,1,0,4,2,3,3,3.66666666666667,2,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,77,4,4,3
2,4,2,2,2,3,2,3,1,1,2,1,1,1,4,1,2,4,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,4,3,3,3,3,3,4,2,3,3,2,4,3,4,3,4,4,1,3,2,1,3,1,3.75,3,1.33333333333333,3.25,2.33333333333333,1,1,1,3.16666666666667,2.5,3.33333333333333,1.5,2,1,1,1,0,4,2.375,3,3.66666666666667,1.33333333333333,1,25,4,3,1.66666666666667,3.75,2.33333333333333,2,1,2,3.33333333333333,2.75,4,1.5,2.66666666666667,0,0,0,0,2,2.1,4,3.66666666666667,1.66666666666667,1,25,3,1,3
1,3,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,1,1,2,2,3,1,1,3,1,1,2,2,2,1,4,3,2,1,3,1,3,1,1,4.125,1.75,1,2.5,1,1.66666666666667,1.66666666666667,1.33333333333333,3.83333333333333,4,4,1.75,3,1,0,1,0,3,2,3.66666666666667,4,2,1,61,3.875,1.625,1,2.5,1.33333333333333,2,1,1.66666666666667,3.66666666666667,3,3.66666666666667,1.75,2.33333333333333,0,0,1,0,4,2,3,3.66666666666667,2.66666666666667,1,61,2,3,4
1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,1,1,1,3,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,4.25,1.75,1,2,1.33333333333333,1,1,2,2.66666666666667,3.75,4,1.25,3,0,0,0,0,3,2.3,2.33333333333333,3.33333333333333,1.66666666666667,1,34,3.625,1.5,1,2.5,1.33333333333333,1.33333333333333,1,1.66666666666667,3.16666666666667,3.5,4,1.5,2.33333333333333,0,0,0,0,2,2.1,3.66666666666667,3.66666666666667,2.33333333333333,1,34,3,3,4
2,1,3,2,2,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,4,3,3,3,2,2,4,2,4,2,3,3,4,4,5,4,2,1,1,1,3,1,2,5,2,1,1,3,1,4,3,3.625,3.125,1.66666666666667,2,2,1,1,1.66666666666667,3.16666666666667,3,4,2.25,2.66666666666667,0,1,0,0,1,1.8,3,1.33333333333333,1,2,51,3.625,1.875,1,1.36593010043362,1.33333333333333,1,1,1.66666666666667,2.5,2.75,4,1.25,2,0,0,0,0,2,2,3,3,1.66666666666667,2,51,3,4,5
1,NA,4,3,1,3,3,3,4,3,1,3,2,2,2,2,2,4,2,1,4,2,1,1,5,3,4,4,2,3,3,2,4,2,4,4,1,5,3,4,4,2,3,3,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.75,3.5,1.33333333333333,2.5,2,1,1.66666666666667,1.33333333333333,1.83333333333333,3.75,3,2,1,1,1,1,1,8,2,2.66666666666667,2.33333333333333,2,NA,20,4.125,2.25,2.33333333333333,1.25,2.33333333333333,1.33333333333333,1,1.66666666666667,2.5,3.25,4,1.25,2.33333333333333,0,0,1,1,8,2.8,3,3.66666666666667,1.66666666666667,NA,20,NA,NA,NA
1,3,2,1,2,3,2,1,1,2,3,1,1,1,1,1,3,3,1,1,1,4,1,1,3,1,1,2,2,1,1,2,2,1,1,2,2,2,1,2,4,3,2,4,2,5,2,3,4,2,2,2,3,5,2,2,2.875,1.625,1.66666666666667,2.75,2.66666666666667,1.66666666666667,3,1.66666666666667,3.16666666666667,3.25,4,2.25,2.33333333333333,1,1,1,1,10,2.6,3,3.66666666666667,2,1,65,2.5,2.5,1.66666666666667,2.25,3.66666666666667,2.66666666666667,1.66666666666667,1.66666666666667,2.16666666666667,3.5,3.33333333333333,1,2.33333333333333,1,1,1,1,8,3.3,1.66666666666667,3.66666666666667,2.33333333333333,1,65,NA,NA,NA
2,NA,5,5,3,4,3,2,3,2,4,2,3,3,5,4,3,4,3,2,2,3,5,1,2,1,2,3,3,2,5,4,4,3,2,4,4,3,4,4,4,4,3,4,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4.125,3,3,3,2.33333333333333,1.33333333333333,3.66666666666667,2.33333333333333,2.16666666666667,2.75,4,1.5,2.33333333333333,1,1,1,0,6,2.33333333333333,3,3.66666666666667,1.66666666666667,2,30,4.625,2.375,2,3.5,2.33333333333333,2,1.66666666666667,1.66666666666667,2.83333333333333,2.25,4,1.75,2.66666666666667,0,0,0,0,2,2.4,3,3,2.33333333333333,2,30,NA,NA,NA
1,5,5,1,3,3,2,1,1,2,2,2,1,1,2,1,3,3,1,1,1,2,1,1,3,3,1,3,3,3,2,3,5,3,1,2,1,3,2,3,4,2,2,3,1,2,3,3,2,2,1,2,2,2,1,2,2.375,2.25,1.66666666666667,5,3,2,2.66666666666667,3,2.66666666666667,3,3,2.75,2,0,0,0,0,4,3.1,3,2.66666666666667,2,1,51,2.375,2.5,2,4.5,2.33333333333333,1.66666666666667,2.33333333333333,2,2.83333333333333,2.75,3.66666666666667,1,2.66666666666667,0,0,0,0,4,3.2,3,3.33333333333333,1.66666666666667,1,51,NA,NA,NA
2,1,2,3,3,2,2,2,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,3,2,3,2,2,2,2,2,3,3,1,3,3,1,1,3,3,2,1,2,2,3,2,3,2,2,1,1,1,1,1,3,3.4547547928146,2.125,1,2,2,1,1,1,3.33333333333333,2.25,4,1.5,3,1,1,1,0,4,2.1,3.33333333333333,3,1.66666666666667,1,65,4.75,2.25,1,3,2,1,1,2.33333333333333,3.16666666666667,2.5,3.33333333333333,1.25,1.33333333333333,0,0,0,0,0,2.3,2.66666666666667,3.33333333333333,2,1,65,5,5,4
1,5,3,2,1,1,1,1,2,2,4,1,1,1,1,2,1,2,1,4,1,1,2,1,3,1,1,2,2,2,1,3,2,2,1,2,2,4,3,3,5,1,2,2,2,3,2,2,3,3,2,3,3,3,4,2,4.25,2.25,1.66666666666667,2.25,1.33333333333333,1,1,2,3.83333333333333,4,3.66666666666667,3.25,2,1,1,1,1,5,1.8,2.66666666666667,3.5,1.33333333333333,1,51,4.625,2.375,1.66666666666667,2.75,2.33333333333333,1,1,2,4,3.75,4,2,3,0,0,0,0,0,2.7,2.66666666666667,2.33333333333333,1.33333333333333,1,51,3,3,5
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,4,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,1,2,1,1,4,1,1,1,1,3,1,2,2,1,1,1,1,3,2,1,5,3,1,3,2,2,1,2,5,1.625,1.33333333333333,1.75,2,1.66666666666667,1,1.33333333333333,3.5,3.75,4,2.25,1.66666666666667,0,0,1,0,3,1.7,3.66666666666667,4,1.66666666666667,2,65,4.79742282941918,2,1.33333333333333,2,1,2,1,1,3.5,3.5,4,2.25,2.66666666666667,0,0,0,0,2,1.22222222222222,4,1.33333333333333,1.33333333333333,2,65,5,3,5
2,3,3,3,3,4,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,3,2,2,1,1,2,3,2,4,3,3,1,1,4,5,3,2,1,1,1,1,2,1,1,5,2,1,3,2,2,1,2,4.23445598728082,2.625,2,3.75,5,1,2.33333333333333,2.30537803956163,3.5,2.75,4,1,2,1,0,1,1,1,2.4,3.66666666666667,3.33333333333333,2.33333333333333,2,25,4.25,1.25,2,2.25,2.33333333333333,2,1,2.66666666666667,2.16666666666667,2.75,4,1.25,3,1,0,0,1,3,2.1,3,3,2,2,25,1,1,3
2,5,3,2,2,1,2,1,2,2,3,1,1,1,1,1,3,3,1,1,1,2,1,1,3,1,1,2,1,4,1,2,4,1,1,1,1,2,1,2,3,2,1,1,1,1,1,2,3,1,1,2,1,1,1,2,3.625,1.5,1.66666666666667,2,1.66666666666667,1,1,1,3.16666666666667,3.25,4,2,2.33333333333333,1,1,1,1,4,2.3,4,3.66666666666667,1.66666666666667,1,16,3.625,1.625,1,1.75,2,1,1,1,3.5,4,4,1.5,2,0,1,1,0,2,1.5,2.33333333333333,4,1.33333333333333,1,16,5,4,5
2,1,1,1,1,3,2,1,2,2,3,2,1,1,2,2,1,1,2,3,1,1,3,1,2,3,2,3,2,1,1,3,2,2,1,2,1,5,1,4,4,3,2,2,2,4,2,4,2,1,1,1,1,2,1,1,3.875,1.875,1.33333333333333,3.75,3.33333333333333,2.66666666666667,1.33333333333333,1.66666666666667,2.16666666666667,2.25,4,1,1.33333333333333,1,0,0,0,3,3.7,3.66666666666667,4,1.33333333333333,2,NA,3,2.75,1.33333333333333,3.25,3.33333333333333,2.33333333333333,2.66666666666667,2.33333333333333,3.16666666666667,2,4,1.75,2.66666666666667,0,0,1,0,7,2.9,2.33333333333333,3,2.66666666666667,2,NA,2,3,3
2,NA,3,3,2,4,3,3,2,2,3,2,2,2,3,3,4,3,1,3,2,3,2,2,3,5,4,3,2,5,4,4,5,2,2,2,1,2,2,3,4,3,2,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3.5,2.375,1.33333333333333,2.25,1.33333333333333,1,1.66666666666667,2,3.5,4,3.66666666666667,1.5,1,1,1,1,1,3,2.3,3.66666666666667,3.33333333333333,1.66666666666667,1,NA,3.25,2.375,1.66666666666667,1.25,2.66666666666667,1,1.06295062315201,1,3.33333333333333,2.75,4,1,3,0,0,0,0,2,2.4,3,3,2,1,NA,NA,NA,NA
1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.375,2.375,1.33333333333333,2.75,3.33333333333333,4,1,1.66666666666667,2.5,2.75,3,1.5,2.33333333333333,1,1,1,1,0,2.8,2.66666666666667,4,2.33333333333333,2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,36,NA,NA,NA
1,5,2,5,3,1,5,5,2,4,2,5,5,3,3,2,5,5,1,1,1,1,3,1,2,2,1,1,1,2,1,3,2,1,2,1,2,1,1,4,3,4,2,2,2,2,2,2,2,4,1,4,2,2,2,3,3.5,2.75,1.33333333333333,3.5,2.66666666666667,1.66666666666667,1.75709583491919,3.66666666666667,3,3.25,3,1.5,3,0,0,0,0,3,2.2,3.66666666666667,4,1.66666666666667,1,71,3.75,2.125,1,3.25,2,1,1.33333333333333,1.33333333333333,3,2.75,4,1.25,2,0,0,0,0,2,3.1,2.66666666666667,4,3,1,71,1,2,4
1,3,2,1,1,5,5,5,4,5,5,5,5,5,3,5,1,5,1,4,2,4,3,1,4,3,5,5,5,2,1,4,4,4,4,4,5,5,4,3,4,1,2,3,3,1,1,3,2,2,3,5,1,3,3,3,3.625,3.625,1.66666666666667,3,2.33333333333333,2.66666666666667,2,4,1.5,2.25,3.33333333333333,1.5,2.33333333333333,0,1,0,0,2,2.8,1.33333333333333,2.66666666666667,2.33333333333333,2,34,3.25,2.375,1.33333333333333,3.25,2.33333333333333,1,2,1.66666666666667,3.5,3.5,4,2.75,3,0,0,0,0,2,2.1,3,2.66666666666667,2.66666666666667,2,34,4,4,3
1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,1,1,3,1,1,2,1,3,2,1,3,2,1,3,1,1,1,1,2,2,2,1,1,2,1,1,2.75,2,1.66666666666667,2.75,1.66666666666667,1,1.66666666666667,2.33333333333333,3.83333333333333,3,4,1,2.66666666666667,1,1,0,0,4,2.5,3,3,2.33333333333333,1,43,1.25,1.625,1.66666666666667,1.75,3,1.56521038941011,1.66666666666667,2,2.83333333333333,1,3,2.25,3,0,0,1,0,5,2.3,3,2.33333333333333,4,1,43,1,2,2
1,5,2,1,1,4,2,1,1,3,3,1,2,1,2,2,1,3,1,1,1,1,1,1,4,2,1,4,3,1,1,1,3,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,3,2,2,1,2,2,1,3.375,1.25,1,3.25,2,1.66666666666667,1,2,2.16666666666667,2.5,3.66666666666667,1.5,3,0,0,0,1,7,2.1,3,3,2,1,45,2.75,1.375,1,2.25,1,2,1.66666666666667,2,3.16666666666667,1,3.66666666666667,1,2.66666666666667,0,0,0,0,0,2.2,2.33333333333333,3.66666666666667,2,1,45,NA,NA,NA
1,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,3,3,2,2,2,2,2,1,1,5,5,2,2,1,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2.875,2.5,1.66666666666667,1.5,2,1,1,1,2.2,2.5,3,1,1,1,0,1,1,3,2.5,3.33333333333333,3,2.33333333333333,2,NA,3.375,2.125,1,1.75,1.66666666666667,2,1,1.33333333333333,2.33333333333333,1.75,3.66666666666667,1.5,3,0,0,1,0,5,2.3,3.33333333333333,3.66666666666667,2.33333333333333,2,NA,NA,NA,NA
2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,3,1,2,3,1,1,1,1,3,1,1,2,2,1,2,4,4,3,5,2,2,2,2,2,3,2,1,4.375,1.375,1.33333333333333,1.75,3,1,1,1,2.83333333333333,3,4,1,2.33333333333333,0,0,0,0,1,1.8,4,4,1.33333333333333,2,23,4.125,2.875,1.66666666666667,1.75,2.33333333333333,1,1,2,3,1.75,4,1.25,2.66666666666667,0,0,0,0,1,2.3,3.66666666666667,3.33333333333333,2,2,23,NA,NA,NA
1,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,2,3,1,1,2,1,3,1,1,5,1,1,3,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3.375,2.125,1.66666666666667,2.25,1.33333333333333,1.66666666666667,1.33333333333333,2,2.66666666666667,3,4,1,2.66666666666667,1,1,1,1,9,2.5,3,3,2,1,53,3.125,2,1.33333333333333,2.75,1.66666666666667,1,1.33333333333333,2,3.5,3,4,1.25,2.66666666666667,0,0,0,0,2,2.3,3.66666666666667,3.66666666666667,2,1,53,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,5,5,3,3,4,3,5,4,4,4,2,4,5,2,3,4,3,4,4,4,5,1,4,4,4,5,4,4,4,5,2,4,2,4,5,3,5,2,3,3,2,4,3,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,3.625,3.375,2.33333333333333,4.25,3,1,1.66666666666667,3,3.83333333333333,3.5,3.66666666666667,2,2.33333333333333,1,0,1,1,5,2.8,3,2.66666666666667,1.66666666666667,1,29,4.25,2.625,1.66666666666667,3.25,3.33333333333333,2,1.66666666666667,3.66666666666667,4,2.75,3.66666666666667,2.25,2.33333333333333,0,0,0,0,2,2.4,4,3,1.66666666666667,1,29,4,4,3
2,NA,2,2,1,1,2,2,1,1,2,2,2,1,4,1,1,3,1,1,1,1,1,1,2,2,1,2,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1.875,1.33333333333333,2.5,2.33333333333333,1.66666666666667,1.66666666666667,2,3.33333333333333,2.75,3.66666666666667,2.25,3,1,0,0,0,6,2.7,3,3.33333333333333,2.66666666666667,2,16,3.24851131461891,1.625,1,2.25,2.33333333333333,1,1.33333333333333,2,3,1.5,4,1.25,2.33333333333333,0,0,0,0,2,1.9,3.33333333333333,3.66666666666667,2.66666666666667,2,16,NA,NA,NA
2,5,3,2,NA,2,2,3,2,1,3,3,1,1,3,3,3,2,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,2,4,2,4,4,3,1,3,1,1,3,1,4,2,1,1,1,1,2,3,3.625,2.25,1,2.75,1.33333333333333,1,1.66666666666667,1,3.5,2,3,2.25,2,1,0,1,0,3,2.2,2.33333333333333,2.66666666666667,1,2,16,3.5,2.375,1,2.25,1,1,1,1,2.66666666666667,2.5,4,2.5,2.33333333333333,0,0,0,0,1,2.2,3.33333333333333,2.66666666666667,1.66666666666667,2,16,4,4,3
